Hour,Lane 1 Speed (mph),Lane 1 Flow (Veh/Hour),Lane 2 Speed (mph),Lane 2 Flow (Veh/Hour),Lane 3 Speed (mph),Lane 3 Flow (Veh/Hour),Speed (mph),Flow (Veh/Hour),# Lane Points,% Observed,Lane 1 Occ (%),Lane 2 Occ (%),Lane 3 Occ (%),Occupancy (%)
12/12/2022 8:00,64.8,622,61.7,792,57.1,507,61.5,1921,36,100,3.9,5.5,3.8,4.4
12/12/2022 9:00,67.7,758,62.9,798,59.3,489,63.8,2045,36,100,4.6,5.4,3.6,4.5
12/12/2022 10:00,69,972,66.5,914,62.2,563,66.5,2449,36,100,5.6,5.8,4,5.1
12/12/2022 11:00,70,1102,67.5,1055,63.5,600,67.7,2757,36,100,6.3,6.6,4.1,5.7
12/12/2022 12:00,67.6,1125,65.7,937,62,535,65.8,2597,36,100,6.7,6,3.8,5.5
12/12/2022 13:00,66.6,1096,65.3,960,60.9,562,64.9,2618,36,100,6.6,6.2,4,5.6
12/12/2022 14:00,65.4,1106,64.2,940,60.3,578,63.9,2624,36,100,6.8,6.2,4.1,5.7
12/12/2022 15:00,66.3,1169,65.5,1086,60.8,582,64.9,2837,36,100,7,6.9,4,6
12/12/2022 16:00,64.7,1221,63.7,1049,59.2,626,63.2,2896,36,100,7.6,7,4.4,6.3
12/12/2022 17:00,65.8,1276,65,1083,61.9,613,64.7,2972,36,100,7.8,7,4.2,6.3
12/12/2022 18:00,66.6,998,65.6,948,62.2,568,65.3,2514,36,100,6,6.1,3.9,5.3
12/12/2022 19:00,73,638,70.2,727,62.3,447,69.2,1812,36,100,3.7,4.5,3,3.7
12/12/2022 20:00,71.5,540,69.8,627,62.5,398,68.5,1565,36,100,3.1,3.8,2.6,3.2
12/12/2022 21:00,71.9,410,70.1,520,62.3,272,68.9,1202,36,100,2.3,3.1,1.8,2.4
12/12/2022 22:00,71.9,288,69.5,423,62.5,237,68.4,948,36,100,1.6,2.6,1.6,1.9
12/12/2022 23:00,71.7,180,69.5,307,62.7,144,68.6,631,36,100,1,1.9,1,1.3
12/13/2022 0:00,71.8,95,69.7,198,62.8,127,68.1,420,36,100,0.5,1.2,0.9,0.9
12/13/2022 1:00,71.9,65,69.9,154,62.7,92,68.2,311,36,100,0.4,0.9,0.6,0.6
12/13/2022 2:00,71.8,56,69.7,132,62.7,69,68.3,257,36,100,0.3,0.8,0.5,0.5
12/13/2022 3:00,71.8,102,69.5,158,62.6,93,68.3,353,36,100,0.6,1,0.7,0.7
12/13/2022 4:00,72,254,69.7,336,62.5,156,69,746,36,100,1.4,2,1.1,1.5
12/13/2022 5:00,71.8,362,69.5,410,62.6,200,69,972,36,100,2,2.5,1.4,2
12/13/2022 6:00,71.1,546,69.2,630,62.5,258,68.7,1434,36,100,3.1,3.8,1.7,2.9
12/13/2022 7:00,71.2,758,69.2,755,62.8,412,68.6,1925,36,100,4.3,4.6,2.8,3.9
12/13/2022 8:00,72.2,775,69.7,811,63.2,480,69.1,2066,36,100,4.4,5,3.3,4.2
12/13/2022 9:00,72.3,734,67.4,804,62.4,505,67.9,2043,36,100,4.2,5,3.5,4.2
12/13/2022 10:00,71.5,839,66.8,880,62.4,519,67.6,2238,36,100,4.8,5.5,3.6,4.7
12/13/2022 11:00,68.9,935,66.5,923,62.1,600,66.3,2458,36,100,5.4,5.8,4.2,5.2
12/13/2022 12:00,68.1,1159,66.3,1026,61.9,630,66,2815,36,100,6.8,6.5,4.4,5.9
12/13/2022 13:00,68,1341,66.6,1065,63,617,66.5,3023,36,100,7.9,6.7,4.2,6.3
12/13/2022 14:00,67.7,1330,66.8,1123,62.2,665,66.2,3118,36,100,7.8,7,4.6,6.5
12/13/2022 15:00,68.5,1430,67.4,1161,63.6,699,67.1,3290,36,100,8.3,7.2,4.7,6.7
12/13/2022 16:00,67.4,1370,66.5,1106,62.8,680,66.1,3156,36,100,8.1,7,4.6,6.6
12/13/2022 17:00,65.3,1331,64.2,1102,62.3,656,64.2,3089,36,100,8.1,7.2,4.5,6.6
12/13/2022 18:00,65.2,1281,64.7,1050,63,659,64.5,2990,36,100,7.8,6.8,4.5,6.4
12/13/2022 19:00,66.5,1045,65.7,989,62.4,587,65.3,2621,36,100,6.2,6.3,4,5.5
12/13/2022 20:00,71.2,670,69.1,753,63.1,480,68.3,1903,36,100,3.9,4.7,3.2,3.9
12/13/2022 21:00,71.6,432,69.8,576,62.4,347,68.5,1355,36,100,2.5,3.5,2.3,2.8
12/13/2022 22:00,71.7,309,70.2,379,62.7,230,68.8,918,36,100,1.8,2.3,1.5,1.9
12/13/2022 23:00,71.8,219,69.6,300,62.8,170,68.6,689,36,100,1.2,1.8,1.1,1.4
12/14/2022 0:00,71.9,163,69.4,273,62.8,137,68.6,573,36,100,0.9,1.7,0.9,1.2
12/14/2022 1:00,71.8,99,69.6,186,62.8,142,67.9,427,36,100,0.6,1.1,1,0.9
12/14/2022 2:00,71.9,62,69.7,140,62.6,81,68.1,283,36,100,0.4,0.9,0.6,0.6
12/14/2022 3:00,71.9,86,69.6,187,62.6,99,68.2,372,36,100,0.5,1.2,0.7,0.8
12/14/2022 4:00,71.9,219,69.8,304,62.5,169,68.7,692,36,100,1.2,1.8,1.2,1.4
12/14/2022 5:00,71.8,344,69.5,427,62.9,198,69,969,36,100,1.9,2.6,1.3,1.9
12/14/2022 6:00,71.6,505,69.4,572,62.5,281,68.8,1358,36,100,2.8,3.5,1.9,2.7
12/14/2022 7:00,71.9,690,69.4,875,62.6,425,68.8,1990,36,100,3.8,5.3,2.9,4
12/14/2022 8:00,71.3,768,68,865,63.1,546,67.9,2179,36,100,4.4,5.3,3.7,4.5
12/14/2022 9:00,71.7,698,67.5,834,63,497,67.8,2029,36,100,4,5.2,3.4,4.2
12/14/2022 10:00,70.8,876,66.3,941,61.7,569,66.8,2386,36,100,5.1,6,4,5
12/14/2022 11:00,68.3,975,65.7,994,60.7,629,65.5,2598,36,100,5.7,6.3,4.4,5.5
12/14/2022 12:00,68.5,1263,66.6,1089,61.1,731,66.1,3083,36,100,7.4,6.8,5.1,6.5
12/14/2022 13:00,68.9,1148,67,1001,61.3,633,66.5,2782,36,100,6.7,6.3,4.4,5.8
12/14/2022 14:00,68.1,1359,66.2,1187,60.8,653,65.9,3199,36,100,8,7.5,4.5,6.7
12/14/2022 15:00,67.8,1310,66.7,1135,62.4,626,66.2,3071,36,100,7.7,7.1,4.2,6.4
12/14/2022 16:00,65.8,1396,65.5,1152,61.2,625,64.8,3173,36,100,8.5,7.4,4.3,6.7
12/14/2022 17:00,63.2,1383,62.8,1183,59.3,658,62.3,3224,36,100,8.8,7.9,4.7,7.2
12/14/2022 18:00,65.7,1162,64.7,1025,62.3,626,64.6,2813,36,100,7.1,6.6,4.2,6
12/14/2022 19:00,65.8,1096,65.2,974,61.3,619,64.5,2689,36,100,6.7,6.2,4.2,5.7
12/14/2022 20:00,70.1,797,68.7,845,61.6,510,67.5,2152,36,100,4.7,5.3,3.4,4.5
12/14/2022 21:00,70.7,623,68.3,750,62.2,411,67.7,1784,36,100,3.6,4.7,2.7,3.7
12/14/2022 22:00,71.5,365,69.4,464,62.3,267,68.4,1096,36,100,2.1,2.8,1.8,2.2
12/14/2022 23:00,72,275,69.4,391,62.5,200,68.6,866,36,100,1.5,2.4,1.3,1.8
12/15/2022 0:00,71.9,176,69.7,245,62.6,136,68.7,557,36,100,1,1.5,0.9,1.1
12/15/2022 1:00,71.8,92,69.5,215,62.3,114,68.1,421,36,100,0.5,1.3,0.8,0.9
12/15/2022 2:00,71.9,85,69.6,154,62.5,113,67.9,352,36,83.3,0.5,1,0.8,0.7
12/15/2022 3:00,71.8,90,69.7,160,62.5,102,68.2,352,36,100,0.5,1,0.7,0.7
12/15/2022 4:00,71.8,215,69.6,260,62.3,161,68.5,636,36,100,1.2,1.6,1.1,1.3
12/15/2022 5:00,72,359,69.7,390,62.1,200,69,949,36,100,2,2.3,1.4,1.9
12/15/2022 6:00,70.8,490,69,590,61.6,271,68.2,1351,36,100,2.7,3.6,1.8,2.7
12/15/2022 7:00,70.5,671,67.9,798,60.6,442,67.1,1911,36,100,3.7,4.8,2.9,3.8
12/15/2022 8:00,69.5,739,67.3,876,58.6,511,66,2126,36,100,4.2,5.4,3.5,4.4
12/15/2022 9:00,69.6,932,66.4,951,58.4,510,65.9,2393,36,100,5.4,6,3.5,4.9
12/15/2022 10:00,71.2,944,65.3,884,56.6,565,65.6,2393,36,100,5.5,5.6,4,5
12/15/2022 11:00,67.9,961,65.3,969,57.2,601,64.4,2531,36,100,5.6,6.1,4.2,5.3
12/15/2022 12:00,67.2,1235,65.3,1068,57.2,598,64.4,2901,36,100,7.2,6.7,4.1,6
12/15/2022 13:00,66.1,1388,64.7,1114,56.1,697,63.4,3199,36,100,8.2,7.1,4.9,6.7
12/15/2022 14:00,66.8,1313,65.5,1118,57.9,650,64.5,3081,36,100,7.7,7,4.4,6.3
12/15/2022 15:00,65.7,1525,65.5,1200,58.5,696,64.2,3421,36,100,9.1,7.5,4.7,7.1
12/15/2022 16:00,66.4,1464,66.1,1192,59.1,684,64.8,3340,36,100,8.6,7.4,4.6,6.9
12/15/2022 17:00,63.1,1415,62.5,1138,57.4,662,61.7,3215,36,100,8.8,7.5,4.6,7
12/15/2022 18:00,63.5,1217,63.3,1016,58.5,620,62.3,2853,36,100,7.5,6.6,4.3,6.1
12/15/2022 19:00,65.1,1105,65,978,59.8,590,63.9,2673,36,100,6.6,6.2,4,5.6
12/15/2022 20:00,71.1,817,69,879,60.9,544,67.8,2240,36,100,4.7,5.4,3.6,4.6
12/15/2022 21:00,70.7,648,69.2,672,61,411,67.8,1731,36,100,3.7,4.1,2.7,3.5
12/15/2022 22:00,71.6,431,69.5,540,61.3,323,68.1,1294,36,100,2.5,3.3,2.2,2.6
12/15/2022 23:00,71.8,304,69.5,402,62.5,221,68.5,927,36,100,1.7,2.4,1.4,1.9
12/16/2022 0:00,71.9,178,69.6,261,62.6,162,68.4,601,36,100,1,1.6,1.1,1.2
12/16/2022 1:00,71.8,106,69.6,176,62.5,109,68.2,391,36,100,0.6,1.1,0.8,0.8
12/16/2022 2:00,71.8,89,69.6,191,62.6,101,68.3,381,36,100,0.5,1.2,0.7,0.8
12/16/2022 3:00,71.9,109,69.7,197,62.6,110,68.4,416,36,100,0.6,1.2,0.8,0.9
12/16/2022 4:00,71.9,175,69.8,264,62.5,146,68.6,585,36,100,1,1.6,1,1.2
12/16/2022 5:00,71.7,318,69.6,369,62.4,185,68.8,872,36,100,1.8,2.2,1.3,1.8
12/16/2022 6:00,71.7,465,69.4,543,62.3,265,68.7,1273,36,100,2.6,3.3,1.8,2.6
12/16/2022 7:00,72.6,708,70,772,61.8,420,69.2,1900,36,100,3.9,4.6,2.8,3.8
12/16/2022 8:00,71.5,797,68.5,834,61,494,67.9,2125,36,100,4.5,5.2,3.4,4.3
12/16/2022 9:00,72,826,68.1,912,59.7,528,67.6,2266,36,100,4.7,5.7,3.7,4.7
12/16/2022 10:00,69.3,1036,66.1,963,59.9,555,66.1,2554,36,100,6,6.1,3.9,5.3
12/16/2022 11:00,68.3,1233,65.6,1045,59.5,661,65.4,2939,36,100,7.2,6.6,4.7,6.2
12/16/2022 12:00,68.1,1327,66.5,1053,60.7,662,65.9,3042,36,100,7.8,6.6,4.6,6.3
12/16/2022 13:00,67.4,1454,66.5,1192,60.5,692,65.6,3338,36,100,8.6,7.5,4.8,6.9
12/16/2022 14:00,67.3,1381,65.9,1134,60.4,620,65.4,3135,36,100,8.2,7.2,4.2,6.5
12/16/2022 15:00,68.1,1400,66.6,1152,61.2,630,66.2,3182,36,100,8.2,7.2,4.2,6.5
12/16/2022 16:00,67.6,1411,66.3,1158,61.2,682,65.8,3251,36,100,8.3,7.3,4.6,6.7
12/16/2022 17:00,64.3,1435,64.2,1122,60.6,603,63.5,3160,36,100,8.9,7.3,4.1,6.8
12/16/2022 18:00,64.9,1217,64.3,1053,60,590,63.7,2860,36,100,7.5,6.8,4.1,6.1
12/16/2022 19:00,69.2,1154,64.9,1039,60.7,593,65.8,2786,36,100,7,6.7,4.1,5.9
12/16/2022 20:00,69.6,1047,67.8,955,61.2,505,67.2,2507,36,100,6.2,6,3.4,5.2
12/16/2022 21:00,70.6,826,68.9,829,62.2,539,67.9,2194,36,100,4.8,5.1,3.5,4.5
12/16/2022 22:00,71.4,586,69.5,679,62,394,68.4,1659,36,100,3.4,4.2,2.6,3.4
12/16/2022 23:00,71.9,379,70,477,62.7,293,68.8,1149,36,100,2.2,2.9,1.9,2.3
12/17/2022 0:00,71.9,246,69.3,365,62.5,194,68.5,805,36,100,1.4,2.2,1.3,1.6
12/17/2022 1:00,71.8,194,69.4,295,62.6,194,68.2,683,36,100,1.1,1.8,1.3,1.4
12/17/2022 2:00,71.9,131,69.7,219,62.5,144,68.2,494,36,100,0.7,1.3,1,1
12/17/2022 3:00,71.7,129,69.7,234,62.5,110,68.6,473,36,100,0.7,1.4,0.7,1
12/17/2022 4:00,71.8,83,69.6,163,62.6,94,68.2,340,36,100,0.5,1,0.6,0.7
12/17/2022 5:00,71.8,149,69.7,292,62.6,125,68.7,566,36,100,0.8,1.8,0.9,1.2
12/17/2022 6:00,71.9,293,69.6,422,62.6,208,68.7,923,36,100,1.6,2.5,1.4,1.8
12/17/2022 7:00,72.2,518,70.1,704,62.7,360,69.1,1582,36,100,2.8,4.2,2.3,3.1
12/17/2022 8:00,71.8,813,69.9,853,62.8,423,69.2,2089,36,100,4.5,5.1,2.7,4.1
12/17/2022 9:00,71.4,942,68.3,939,63.3,501,68.5,2382,36,100,5.3,5.7,3.2,4.7
12/17/2022 10:00,69.2,1178,67.4,1065,62.4,633,67,2876,36,100,6.7,6.5,4.1,5.8
12/17/2022 11:00,68.4,1451,67.1,1220,62,724,66.6,3395,36,100,8.4,7.5,4.8,6.9
12/17/2022 12:00,68.5,1347,67.5,1077,62.3,625,66.9,3049,36,100,7.8,6.6,4.1,6.1
12/17/2022 13:00,68.7,1372,67.8,1123,62.3,693,67,3188,36,100,7.9,6.8,4.4,6.4
12/17/2022 14:00,68.8,1365,68.6,1115,62.7,622,67.5,3102,36,100,7.8,6.7,4,6.2
12/17/2022 15:00,68.5,1373,68,1127,63.2,705,67.2,3205,36,100,7.9,6.8,4.5,6.4
12/17/2022 16:00,67.5,1446,67,1194,62.7,691,66.3,3331,36,100,8.5,7.4,4.4,6.7
12/17/2022 17:00,65.4,1415,64.9,1228,62.7,704,64.6,3347,36,100,8.5,7.8,4.6,7
12/17/2022 18:00,66.1,1231,65.3,1097,63.2,603,65.2,2931,36,100,7.3,6.9,3.9,6.1
12/17/2022 19:00,67.5,999,66.4,1033,63.1,579,66.1,2611,36,100,5.8,6.4,3.7,5.3
12/17/2022 20:00,67.7,1028,65.9,961,62,555,65.8,2544,36,100,6,6,3.6,5.2
12/17/2022 21:00,70.3,1031,68.5,956,61.5,598,67.6,2585,36,100,6,5.9,3.9,5.3
12/17/2022 22:00,70.5,744,69.7,809,62.3,451,68.3,2004,36,100,4.3,4.9,2.9,4
12/17/2022 23:00,71.7,558,69.6,604,62.4,333,68.8,1495,36,100,3.2,3.7,2.1,3
12/18/2022 0:00,71.7,358,69.1,415,62.5,229,68.5,1002,36,100,2.1,2.5,1.5,2
12/18/2022 1:00,71.8,252,69.5,362,62.7,186,68.6,800,36,100,1.4,2.2,1.2,1.6
12/18/2022 2:00,71.9,180,69.6,296,62.6,162,68.5,638,36,100,1,1.8,1,1.3
12/18/2022 3:00,71.8,122,69.6,201,62.7,110,68.5,433,36,100,0.7,1.2,0.7,0.9
12/18/2022 4:00,71.9,100,69.7,193,62.7,87,68.6,380,36,100,0.6,1.2,0.6,0.8
12/18/2022 5:00,71.8,116,69.6,231,62.7,114,68.5,461,36,100,0.7,1.4,0.7,0.9
12/18/2022 6:00,72,225,69.9,333,62.7,184,68.7,742,36,100,1.2,2,1.2,1.5
12/18/2022 7:00,72.1,315,70.2,470,63,245,69,1030,36,100,1.7,2.8,1.5,2
12/18/2022 8:00,71.8,476,69.1,655,62.9,387,68.3,1518,36,100,2.6,3.9,2.5,3
12/18/2022 9:00,71.7,731,68.4,798,62.8,483,68.3,2012,36,100,4.1,4.8,3.1,4
12/18/2022 10:00,71.5,1126,67.8,1048,62.5,559,68.2,2733,36,100,6.4,6.4,3.6,5.5
12/18/2022 11:00,68.8,1297,67.3,1227,62.3,660,66.9,3184,36,100,7.4,7.5,4.3,6.4
12/18/2022 12:00,68.1,1498,67.7,1138,63.8,700,67.1,3336,36,100,8.6,6.9,4.4,6.6
12/18/2022 13:00,67.4,1347,67.2,1148,62.1,676,66.2,3171,36,100,7.8,7,4.4,6.4
12/18/2022 14:00,67.8,1421,67.3,1148,62.7,673,66.6,3242,36,100,8.2,7,4.3,6.5
12/18/2022 15:00,67.6,1447,67.3,1210,62.8,712,66.5,3369,36,100,8.4,7.4,4.6,6.8
12/18/2022 16:00,67.2,1413,66.8,1172,63.4,651,66.3,3236,36,100,8.3,7.2,4.2,6.5
12/18/2022 17:00,64.4,1335,64.4,1092,62.6,641,64,3068,36,100,8.1,7,4.2,6.4
12/18/2022 18:00,64.7,1328,64.6,1132,61.7,635,64,3095,36,100,8,7.2,4.2,6.5
12/18/2022 19:00,70.1,1116,66.9,1070,61.1,686,66.7,2872,36,100,6.6,6.8,4.5,6
12/18/2022 20:00,70.7,965,68.3,953,61.8,522,67.9,2440,36,100,5.6,5.9,3.4,5
12/18/2022 21:00,71.4,792,69.6,817,62.4,435,68.8,2044,36,100,4.6,5,2.8,4.1
12/18/2022 22:00,71.6,493,69.2,535,62.3,324,68.4,1352,36,100,2.8,3.3,2.1,2.7
12/18/2022 23:00,71.5,335,68.9,437,62.5,227,68.3,999,36,100,1.9,2.7,1.5,2
12/19/2022 0:00,71.8,207,69.4,295,62.7,154,68.6,656,36,100,1.2,1.8,1,1.3
12/19/2022 1:00,71.8,119,69.7,221,62.6,99,68.7,439,36,100,0.7,1.3,0.7,0.9
12/19/2022 2:00,72,87,69.7,178,62.8,95,68.4,360,36,100,0.5,1.1,0.6,0.7
12/19/2022 3:00,71.8,129,69.6,207,62.8,119,68.4,455,36,100,0.8,1.3,0.8,0.9
12/19/2022 4:00,72,240,69.8,335,62.6,152,69,727,36,100,1.3,2,1.1,1.5
12/19/2022 5:00,71.9,364,69.8,432,62.5,209,69.1,1005,36,100,2,2.6,1.4,2
12/19/2022 6:00,72,504,69.1,595,62.1,290,68.7,1389,36,100,2.8,3.6,2,2.8
12/19/2022 7:00,72.4,590,70.2,676,62.6,352,69.4,1618,36,100,3.3,4.1,2.4,3.2
12/19/2022 8:00,71.8,759,68.2,834,61.7,491,68,2084,36,100,4.3,5.1,3.4,4.3
12/19/2022 9:00,72.1,812,67.4,834,63,576,68,2222,36,100,4.7,5.2,4,4.6
12/19/2022 10:00,69.5,995,66.1,940,62.4,572,66.6,2507,36,100,5.8,6,4,5.3
12/19/2022 11:00,69,1106,66.6,996,63.3,603,66.8,2705,36,100,6.4,6.3,4.2,5.6
12/19/2022 12:00,69.3,1152,66.6,988,63.7,668,67,2808,36,100,6.7,6.2,4.6,5.8
12/19/2022 13:00,68.6,1284,66.5,1062,62.9,636,66.7,2982,36,100,7.5,6.7,4.4,6.2
12/19/2022 14:00,69,1310,67.6,1061,62.1,596,67.1,2967,36,100,7.6,6.6,4.1,6.1
12/19/2022 15:00,52.6,1301,54,1076,55.1,659,53.9,3036,36,100,11.6,9.3,5.4,8.8
12/19/2022 16:00,13.8,1062,14.6,900,14.9,766,14.5,2728,36,100,33,28.3,26.6,29.3
12/19/2022 17:00,61.5,1320,61.8,1051,59.2,646,61.1,3017,36,100,8.3,6.9,4.6,6.6
12/19/2022 18:00,66.2,1217,65.6,1044,63,596,65.3,2857,36,100,7.4,6.7,4,6
12/19/2022 19:00,68.9,905,67.6,879,62.2,543,66.9,2327,36,100,5.4,5.5,3.6,4.9
12/19/2022 20:00,72.1,694,70.1,780,62.9,481,69,1955,36,100,3.9,4.7,3.2,3.9
12/19/2022 21:00,71.6,526,69.8,599,62.6,436,68.4,1561,36,100,3,3.7,2.9,3.2
12/19/2022 22:00,71.6,331,69.3,455,62.5,252,68.4,1038,36,100,1.9,2.8,1.7,2.1
12/19/2022 23:00,71.6,232,70,315,62.8,181,68.7,728,36,100,1.3,1.9,1.2,1.5
12/20/2022 0:00,71.9,152,69.7,212,62.7,156,68.3,520,36,100,0.8,1.3,1,1.1
12/20/2022 1:00,71.9,97,69.5,196,62.7,119,68.1,412,36,100,0.6,1.2,0.8,0.9
12/20/2022 2:00,72,78,69.8,146,62.7,91,68.3,315,36,100,0.4,0.9,0.6,0.6
12/20/2022 3:00,71.8,81,69.6,163,62.6,117,67.8,361,36,100,0.5,1,0.8,0.8
12/20/2022 4:00,72,204,69.9,274,62.7,168,68.7,646,36,100,1.1,1.7,1.2,1.3
12/20/2022 5:00,72,344,69.8,436,62.5,200,69.1,980,36,100,1.9,2.6,1.4,2
12/20/2022 6:00,71.8,506,69.5,564,62.5,251,69,1321,36,100,2.8,3.4,1.7,2.7
12/20/2022 7:00,72,576,70,673,62.5,398,68.9,1647,36,100,3.2,4,2.7,3.3
12/20/2022 8:00,71.7,745,69.6,800,61.8,501,68.5,2046,36,100,4.2,4.9,3.5,4.2
12/20/2022 9:00,71.3,733,67.5,818,62.2,504,67.6,2055,36,100,4.2,5.1,3.5,4.3
12/20/2022 10:00,71.3,908,66.8,919,62.8,566,67.6,2393,36,100,5.2,5.8,3.9,5
12/20/2022 11:00,68.9,1088,66.4,1011,62.4,655,66.5,2754,36,100,6.3,6.4,4.6,5.8
12/20/2022 12:00,68.7,1203,67.1,1013,64,601,67.1,2817,36,100,7,6.3,4.1,5.8
12/20/2022 13:00,68.6,1306,67.4,1018,63,661,66.9,2985,36,100,7.6,6.3,4.5,6.1
12/20/2022 14:00,68.6,1271,67.6,1027,62.9,610,67.1,2908,36,100,7.4,6.4,4.1,6
12/20/2022 15:00,69,1320,68.2,1133,63.7,650,67.6,3103,36,100,7.6,6.9,4.3,6.3
12/20/2022 16:00,67.9,1337,67,1068,63.7,629,66.7,3034,36,100,7.9,6.7,4.2,6.2
12/20/2022 17:00,65.5,1400,64.8,1170,62,641,64.5,3211,36,100,8.5,7.6,4.4,6.9
12/20/2022 18:00,65.6,1167,65.4,975,63.3,592,65,2734,36,100,7.1,6.3,4,5.8
12/20/2022 19:00,67.2,1108,66.4,952,62.3,561,65.9,2621,36,100,6.5,6,3.8,5.4
12/20/2022 20:00,71,775,69,798,62.4,539,68,2112,36,100,4.5,4.9,3.6,4.3
12/20/2022 21:00,71.7,580,69.8,673,63.3,445,68.7,1698,36,100,3.3,4.1,2.9,3.4
12/20/2022 22:00,71.7,355,69.5,451,62.6,266,68.5,1072,36,100,2,2.7,1.8,2.2
12/20/2022 23:00,72.1,248,69.6,326,62.8,183,68.7,757,36,100,1.4,2,1.2,1.5
12/21/2022 0:00,71.9,173,69.4,251,62.6,142,68.4,566,36,100,1,1.6,1,1.2
12/21/2022 1:00,71.9,80,69.7,197,62.7,98,68.3,375,36,100,0.4,1.2,0.7,0.8
12/21/2022 2:00,71.9,86,69.7,135,62.6,99,68.1,320,36,100,0.5,0.8,0.7,0.7
12/21/2022 3:00,71.9,100,69.8,191,62.7,110,68.3,401,36,100,0.6,1.2,0.8,0.8
12/21/2022 4:00,71.9,163,69.8,281,62.7,151,68.6,595,36,100,0.9,1.7,1,1.2
12/21/2022 5:00,71.9,317,69.4,421,62.2,227,68.5,965,36,100,1.8,2.6,1.6,2
12/21/2022 6:00,71.8,478,69.8,567,62.1,284,68.9,1329,36,100,2.7,3.4,2,2.7
12/21/2022 7:00,72.3,642,70.3,681,62.9,373,69.4,1696,36,100,3.6,4.1,2.5,3.4
12/21/2022 8:00,71.8,707,68.5,815,62.3,435,68.3,1957,36,100,4,5,3,4
12/21/2022 9:00,71,833,67,865,62.5,486,67.5,2184,36,100,4.8,5.4,3.4,4.5
12/21/2022 10:00,70.7,918,65.9,878,62.3,547,67,2343,36,100,5.4,5.6,3.8,4.9
12/21/2022 11:00,66.3,1043,64.1,1021,60.6,666,64.1,2730,36,100,6.3,6.6,4.8,5.9
12/21/2022 12:00,68,1207,65.8,1007,62.3,616,66,2830,36,100,7.1,6.4,4.3,5.9
12/21/2022 13:00,65.1,1418,64.5,1106,62.8,634,64.4,3158,36,100,8.9,7.2,4.4,6.8
12/21/2022 14:00,68.7,1312,67.2,1069,63.5,652,67.1,3033,36,100,7.5,6.6,4.4,6.2
12/21/2022 15:00,68.3,1442,67.4,1217,62.2,563,66.9,3222,36,100,8.5,7.5,3.8,6.6
12/21/2022 16:00,67.5,1488,66.6,1177,62.6,702,66.1,3367,36,100,8.8,7.4,4.7,7
12/21/2022 17:00,64.8,1463,64.4,1214,61.9,687,64.1,3364,36,100,9.1,7.9,4.7,7.2
12/21/2022 18:00,65.7,1334,64.8,1058,61.2,602,64.5,2994,36,100,8.1,6.8,4.2,6.4
12/21/2022 19:00,67.5,1082,66.5,944,61.9,593,65.9,2619,36,100,6.4,5.9,4,5.4
12/21/2022 20:00,71.5,790,69.4,859,62.3,544,68.4,2193,36,100,4.6,5.3,3.6,4.5
12/21/2022 21:00,71,676,69.5,716,63,396,68.7,1788,36,100,3.9,4.4,2.6,3.6
12/21/2022 22:00,71.7,392,70.2,550,63.2,324,68.9,1266,36,100,2.2,3.3,2.1,2.5
12/21/2022 23:00,71.8,347,69.4,441,62.8,244,68.6,1032,36,100,2,2.7,1.6,2.1
12/22/2022 0:00,71.9,194,69.3,283,62.8,161,68.4,638,36,100,1.1,1.8,1.1,1.3
12/22/2022 1:00,71.9,118,69.6,218,62.8,129,68.3,465,36,100,0.7,1.3,0.9,1
12/22/2022 2:00,72,89,69.7,202,62.7,111,68.3,402,36,100,0.5,1.2,0.8,0.8
12/22/2022 3:00,71.9,117,69.7,196,62.6,123,68.3,436,36,100,0.7,1.2,0.8,0.9
12/22/2022 4:00,71.7,207,69.6,293,62.6,143,68.7,643,36,100,1.2,1.8,1,1.3
12/22/2022 5:00,71.6,337,69.4,398,62.3,230,68.5,965,36,100,1.9,2.4,1.6,2
12/22/2022 6:00,71.3,489,69,565,62.3,252,68.6,1306,36,100,2.7,3.4,1.7,2.6
12/22/2022 7:00,71.8,646,69.5,738,62.3,386,68.7,1770,36,100,3.6,4.4,2.6,3.6
12/22/2022 8:00,72.7,762,68.2,865,62.2,488,68.5,2115,36,100,4.3,5.3,3.4,4.3
12/22/2022 9:00,71,925,66.6,919,62.3,559,67.3,2403,36,100,5.4,5.8,3.9,5
12/22/2022 10:00,71.5,1069,66.5,977,62.6,598,67.6,2644,36,100,6.2,6.1,4.2,5.5
12/22/2022 11:00,68.7,1263,66.2,1002,63.8,658,66.8,2923,36,100,7.3,6.3,4.5,6.1
12/22/2022 12:00,68.2,1237,66.6,975,63.2,601,66.6,2813,36,100,7.2,6.1,4.1,5.8
12/22/2022 13:00,68.3,1304,67.2,1033,63.6,666,66.9,3003,36,100,7.6,6.4,4.5,6.2
12/22/2022 14:00,67.1,1306,66.9,1103,62.5,646,66.1,3055,36,100,7.7,6.9,4.4,6.3
12/22/2022 15:00,67.3,1344,66.6,1168,63.3,644,66.2,3156,36,100,7.9,7.3,4.3,6.5
12/22/2022 16:00,67,1390,66.9,1137,62.9,639,66.1,3166,36,100,8.2,7.1,4.3,6.5
12/22/2022 17:00,30.2,1192,39.1,969,46.6,607,37.4,2768,36,100,18.9,11.3,5.9,12
12/22/2022 18:00,53.3,1228,57.1,1005,58.1,579,56,2812,36,100,9.1,7.2,4.2,6.8
